0.13013852,-0.197361783,-0.578543561,-0.119501777,0.509265383,0.070495516,-0.578543561,-0.483778333,0.402238692,-1.232151288,0.344051062,1.25663659,-0.934326313,-0.877183506,0.068659847,-0.36631146,-0.119501777,-0.934326313,-0.197361783,1.217145197,-0.024608806,2.167884203,-0.732648598,-0.383130878,0.51071688,1.19060677,-1.501465592,0.927055038,-1.316498742,-0.877183506,-0.433552253,0.395730343,-1.501465592,-0.821418081,0.190304675,0.590519746,0.477569669,0.042452098,-0.784228097,-1.166032368,-0.437470142,0.200088376,-1.787233236,-1.316498742,1.121896546,1.25663659,1.565034272,0.509265383,-0.738752124,1.25663659,-0.564593279,-0.61424328,0.161893688,-0.437470142,1.592468328,-1.787233236,-0.307710256,0.318727914,-0.160122907,-0.119501777,2.888042689,-0.297887565,-1.264885862,-1.501465592,-0.160122907,0.101197999,-0.746354314,1.217145197,-1.408296353,-0.46305194,-0.780764469,-0.437470142,0.868741564,1.19060677,-0.738752124,-0.736859832,-0.260929413,-1.007436402,-0.289690252,-0.701781367,-0.138758143,0.079171939,0.590519746,-0.782220365,-0.986657102,0.023498071,-0.119501777,0.587685123,-0.143916267,-0.821418081,0.318727914,0.639033404,-1.166032368,0.068659847,-1.007436402,1.19060677,-0.297887565,-0.405031475,-1.142332922,0.51071688
-0.340817067,-0.024608806,0.031990886,-0.289690252,1.612650684,0.590519746,0.031990886,-0.986657102,-1.408296353,-0.934326313,-0.260929413,-1.007436402,2.426154293,2.167884203,0.501716157,0.079171939,-0.289690252,2.426154293,-0.024608806,1.25663659,-0.383130878,-0.192561007,-0.843773769,1.19060677,-0.433552253,-0.303167484,0.823623674,-0.014143732,-0.877183506,2.167884203,-0.784228097,-0.805865876,0.823623674,-0.237577935,-0.052965857,-1.264885862,-0.018023046,-0.701781367,0.049473678,0.542994944,-0.455871217,-0.732648598,0.569800171,-0.877183506,-0.437470142,-1.007436402,-0.564593279,1.612650684,0.749794648,-1.007436402,-1.165156425,-0.437655887,-0.197361783,-0.455871217,-0.483778333,0.569800171,1.121896546,1.181507939,-1.217971868,-0.289690252,0.298275119,0.43361151,-1.684649889,0.823623674,-1.217971868,0.158744454,0.188786064,1.25663659,0.509265383,0.378074532,-0.821418081,-0.455871217,-0.057689002,-0.303167484,0.749794648,0.211208132,-0.746354314,-1.501465592,1.191370178,0.023498071,-0.280750255,0.402238692,-1.264885862,-0.307710256,0.868741564,0.694830932,-0.289690252,0.193375615,-0.176892036,-0.237577935,1.181507939,-0.164366349,0.542994944,0.501716157,-1.501465592,-0.303167484,0.43361151,0.064929685,-0.847463199,-0.433552253
-0.997605809,-0.383130878,0.477569669,1.191370178,-0.780764469,-1.264885862,0.477569669,0.868741564,0.509265383,2.426154293,-0.746354314,-1.501465592,-1.364051972,-0.192561007,-0.185247767,0.402238692,1.191370178,-1.364051972,-0.383130878,-1.007436402,1.19060677,-0.639940976,2.080914993,-0.303167484,-0.784228097,-0.803807825,1.565034272,-0.61424328,2.167884203,-0.192561007,0.049473678,-0.022019185,1.565034272,0.318727914,0.204881208,-1.684649889,-0.46305194,0.023498071,0.701286916,-0.86147196,0.402505398,-0.843773769,0.221920035,2.167884203,-0.455871217,-1.501465592,-1.165156425,-0.780764469,0.200088376,-1.501465592,-0.892629975,0.587685123,-0.024608806,0.402505398,-0.986657102,0.221920035,-0.437470142,-0.722204976,1.217145197,1.191370178,-1.166032368,-0.578543561,2.888042689,1.565034272,1.217145197,0.950135548,0.590491093,-1.007436402,1.612650684,-0.119501777,-0.237577935,0.402505398,-0.143916267,-0.803807825,0.200088376,0.042452098,0.188786064,0.823623674,-1.232151288,0.694830932,-0.189242845,-1.408296353,-1.684649889,1.121896546,-0.057689002,0.931196986,1.191370178,0.065502528,0.190304675,0.318727914,-0.722204976,-0.297887565,-0.86147196,-0.185247767,0.823623674,-0.803807825,-0.578543561,0.701779743,1.244609666,-0.784228097
0.891108538,1.19060677,-0.018023046,-1.232151288,-0.821418081,-1.684649889,-0.018023046,-0.057689002,1.612650684,-1.364051972,0.188786064,0.823623674,0.068659847,-0.639940976,-0.160122907,-1.408296353,-1.232151288,0.068659847,1.19060677,-1.501465592,-0.303167484,0.161893688,-0.604401463,-0.803807825,0.049473678,0.101197999,-0.564593279,-0.437655887,-0.192561007,-0.639940976,0.701286916,0.177773797,-0.564593279,1.181507939,-0.53374059,2.888042689,0.378074532,0.694830932,0.070495516,-0.924872406,0.344051062,2.080914993,-0.811604309,-0.192561007,0.402505398,0.823623674,-0.892629975,-0.821418081,-0.732648598,0.823623674,2.384012998,0.193375615,-0.383130878,0.344051062,0.868741564,-0.811604309,-0.455871217,-0.115972006,1.25663659,-1.232151288,0.542994944,0.031990886,0.298275119,-0.564593279,1.25663659,-0.681597686,0.51071688,-1.501465592,-0.780764469,-0.289690252,0.318727914,0.344051062,-0.176892036,0.101197999,-0.732648598,-0.701781367,0.590491093,1.565034272,-0.934326313,0.931196986,0.927055038,0.509265383,2.888042689,-0.437470142,-0.143916267,-1.142332922,-1.232151288,-0.738752124,-0.052965857,1.181507939,-0.115972006,0.43361151,-0.924872406,-0.160122907,1.565034272,0.101197999,0.031990886,0.304820599,-0.36631146,0.049473678
0.596813162,-0.303167484,-0.46305194,-0.934326313,-0.237577935,2.888042689,-0.46305194,-0.143916267,-0.780764469,0.068659847,0.590491093,1.565034272,0.501716157,0.161893688,-1.217971868,0.509265383,-0.934326313,0.501716157,-0.303167484,0.823623674,-0.803807825,-0.197361783,-1.000829042,0.101197999,0.701286916,0.158744454,-1.165156425,0.587685123,-0.639940976,0.161893688,0.070495516,0.045060102,-1.165156425,-0.722204976,0.505451171,0.298275119,-0.119501777,0.931196986,0.590519746,0.826580809,-0.260929413,-0.604401463,1.592468328,-0.639940976,0.344051062,1.565034272,2.384012998,-0.237577935,-0.843773769,1.565034272,-0.431824185,0.065502528,1.19060677,-0.260929413,-0.057689002,1.592468328,0.402505398,0.052586757,-1.007436402,-0.934326313,-0.86147196,0.477569669,-1.166032368,-1.165156425,-1.007436402,-0.507230178,-0.433552253,0.823623674,-0.821418081,1.191370178,1.181507939,-0.260929413,0.190304675,0.158744454,-0.843773769,0.023498071,0.51071688,-0.564593279,2.426154293,-1.142332922,-0.014143732,1.612650684,0.298275119,-0.455871217,-0.176892036,-0.847463199,-0.934326313,0.749794648,0.204881208,-0.722204976,0.052586757,-0.578543561,0.826580809,-1.217971868,-0.564593279,0.158744454,0.477569669,-1.316498742,0.079171939,0.701286916
-0.723000225,-0.803807825,0.378074532,2.426154293,0.318727914,0.298275119,0.378074532,-0.176892036,-0.821418081,0.501716157,0.51071688,-0.564593279,-0.185247767,-0.197361783,1.217145197,1.612650684,2.426154293,-0.185247767,-0.803807825,1.565034272,0.101197999,-0.024608806,0.570087717,0.158744454,0.070495516,0.950135548,-0.892629975,0.193375615,0.161893688,-0.197361783,0.590519746,0.361070352,-0.892629975,-0.115972006,0.395730343,-1.166032368,-0.289690252,-1.142332922,-1.264885862,1.673273846,-0.746354314,-1.000829042,-0.483778333,0.161893688,-0.260929413,-0.564593279,-0.431824185,0.318727914,2.080914993,-0.564593279,-0.755755868,-0.738752124,-0.303167484,-0.746354314,-0.143916267,-0.483778333,0.344051062,-0.897174941,-1.501465592,2.426154293,-0.924872406,-0.018023046,0.542994944,-0.892629975,-1.501465592,0.099432029,-0.784228097,1.565034272,-0.237577935,-1.232151288,-0.722204976,-0.746354314,-0.052965857,0.950135548,2.080914993,0.694830932,-0.433552253,-1.165156425,-1.364051972,-0.847463199,-0.61424328,-0.780764469,-1.166032368,0.402505398,0.190304675,1.244609666,2.426154293,0.200088376,-0.53374059,-0.115972006,-0.897174941,0.031990886,1.673273846,1.217145197,-1.165156425,0.950135548,-0.018023046,-0.877183506,0.402238692,0.070495516
0.314944062,0.101197999,-0.119501777,-1.364051972,1.181507939,-1.166032368,-0.119501777,0.190304675,-0.237577935,-0.185247767,-0.433552253,-1.165156425,-0.160122907,-0.024608806,1.25663659,-0.780764469,-1.364051972,-0.160122907,0.101197999,-0.564593279,0.158744454,-0.383130878,0.67315285,0.950135548,0.590519746,-0.681597686,2.384012998,0.065502528,-0.197361783,-0.024608806,-1.264885862,0.13013852,2.384012998,0.052586757,-0.805865876,0.542994944,1.191370178,-0.847463199,-1.684649889,-0.184299361,0.188786064,0.570087717,-0.986657102,-0.197361783,-0.746354314,-1.165156425,-0.755755868,1.181507939,-0.604401463,-1.165156425,0.151132136,0.749794648,-0.803807825,0.188786064,-0.176892036,-0.986657102,-0.260929413,1.214383926,0.823623674,-1.364051972,0.826580809,-0.46305194,-0.86147196,2.384012998,0.823623674,0.639033404,0.049473678,-0.564593279,0.318727914,-0.934326313,-0.115972006,0.188786064,0.204881208,-0.681597686,-0.604401463,0.931196986,-0.784228097,-0.892629975,0.068659847,1.244609666,-0.437655887,-0.821418081,0.542994944,0.344051062,-0.052965857,-0.36631146,-1.364051972,-0.732648598,0.505451171,0.052586757,1.214383926,0.477569669,-0.184299361,1.25663659,-0.892629975,-0.681597686,-0.46305194,2.167884203,-1.408296353,0.590519746
-0.138758143,0.158744454,-0.289690252,0.068659847,-0.722204976,0.542994944,-0.289690252,-0.052965857,0.318727914,-0.160122907,-0.784228097,-0.892629975,-1.217971868,-0.383130878,-1.007436402,-0.821418081,0.068659847,-1.217971868,0.158744454,-1.165156425,0.950135548,1.19060677,-1.475565307,-0.681597686,-1.264885862,-0.507230178,-0.431824185,-0.738752124,-0.024608806,-0.383130878,-1.684649889,-0.340817067,-0.431824185,-0.897174941,-0.022019185,-0.86147196,-1.232151288,1.244609666,2.888042689,-1.787233236,0.590491093,0.67315285,0.868741564,-0.024608806,0.188786064,-0.892629975,0.151132136,-0.722204976,-1.000829042,-0.892629975,0.841687179,0.200088376,0.101197999,0.590491093,0.190304675,0.868741564,-0.746354314,-0.119958029,1.565034272,0.068659847,1.673273846,0.378074532,-0.924872406,-0.431824185,1.565034272,-0.164366349,0.701286916,-1.165156425,1.181507939,2.426154293,0.052586757,0.590491093,-0.53374059,-0.507230178,-1.000829042,-1.142332922,0.049473678,2.384012998,0.501716157,-0.36631146,0.587685123,-0.237577935,-0.86147196,-0.260929413,0.204881208,0.079171939,0.068659847,-0.843773769,0.395730343,-0.897174941,-0.119958029,-0.018023046,-1.787233236,-1.007436402,2.384012998,-0.507230178,0.378074532,-0.192561007,0.509265383,-1.264885862
-0.280750255,0.950135548,1.191370178,0.501716157,-0.115972006,-0.86147196,1.191370178,0.204881208,1.181507939,-1.217971868,0.049473678,2.384012998,1.217145197,1.19060677,-1.501465592,-0.237577935,0.501716157,1.217145197,0.950135548,-0.892629975,-0.681597686,-0.303167484,0.896943126,-0.507230178,-1.684649889,0.099432029,-0.755755868,0.749794648,-0.383130878,1.19060677,2.888042689,-0.997605809,-0.755755868,1.214383926,0.177773797,-0.924872406,-0.934326313,-0.36631146,0.298275119,0.569800171,0.51071688,-1.475565307,-0.057689002,-0.383130878,0.590491093,2.384012998,0.841687179,-0.115972006,0.570087717,2.384012998,-0.977478921,-0.732648598,0.158744454,0.51071688,-0.052965857,-0.057689002,0.188786064,-0.316930615,-0.564593279,0.501716157,-0.184299361,-0.119501777,0.826580809,-0.755755868,-0.564593279,-0.297887565,0.070495516,-0.892629975,-0.722204976,-1.364051972,-0.897174941,0.51071688,0.505451171,0.099432029,0.570087717,-0.847463199,0.701286916,-0.431824185,-0.185247767,0.079171939,0.193375615,0.318727914,-0.924872406,-0.746354314,-0.53374059,0.402238692,0.501716157,2.080914993,-0.805865876,1.214383926,-0.316930615,-0.46305194,0.569800171,-1.501465592,-0.431824185,0.099432029,-0.119501777,-0.639940976,1.612650684,-1.684649889
-0.189242845,-0.681597686,-1.232151288,-0.185247767,0.052586757,-0.924872406,-1.232151288,-0.53374059,-0.722204976,1.217145197,0.701286916,-0.431824185,1.25663659,-0.303167484,0.823623674,0.318727914,-0.185247767,1.25663659,-0.681597686,2.384012998,-0.507230178,-0.803807825,0.591517798,0.099432029,2.888042689,0.639033404,0.151132136,0.200088376,1.19060677,-0.303167484,0.298275119,0.891108538,0.151132136,-0.119958029,0.045060102,0.826580809,2.426154293,0.079171939,-1.166032368,0.221920035,-0.433552253,0.896943126,-0.143916267,1.19060677,0.51071688,-0.431824185,-0.977478921,0.052586757,0.67315285,-0.431824185,-0.912543966,-0.843773769,0.950135548,-0.433552253,0.204881208,-0.143916267,0.590491093,0.175794417,-1.165156425,-0.185247767,-1.787233236,-0.289690252,1.673273846,0.151132136,-1.165156425,0.43361151,0.590519746,2.384012998,-0.115972006,0.068659847,1.214383926,-0.433552253,0.395730343,0.639033404,0.67315285,1.244609666,0.070495516,-0.755755868,-0.160122907,0.402238692,0.065502528,1.181507939,0.826580809,0.188786064,0.505451171,-1.408296353,-0.185247767,-0.604401463,-0.022019185,-0.119958029,0.175794417,0.378074532,0.221920035,0.823623674,-0.755755868,0.639033404,-0.289690252,0.161893688,-0.780764469,2.888042689
