"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
"1",-0.617211824025436,0.154657942485591,0.250017445832963,-0.107468794010184,-0.239890801376192,0.0293498769752765,-0.503932683758686,0.0916197287111035,0.272671104341482,-0.272917764977207,-0.186589277355945,0.168102337677484,0.195640584212586,-0.239890801372807,-0.617211857411059,0.286338682149249,-0.0215458817942166,-0.107468766358451,0.168102288628258,-0.0176247081218152,-0.503932695036838,-0.107468738675749,0.824106078124896,0.154657944331949,0.232501097431944,-0.133947448971677,-0.0240955521704122,0.626391315045995,0.0165961510839562,0.0916197680709195,-0.0176247104941515,-0.185055363562405,0.0919883727647336,-0.107468787953022,-0.503932677736803,0.250017422418357,-0.637388490682458,0.319531801409229,-0.0176248027942121,0.0165961957763322,-0.082945033377392,-0.18752244437552,-0.617211899672096,-0.081377941173335,0.0450335162427809,-0.197750669454834,-0.426575470589452,0.0165961604602373,0.0450335162427778,-0.168318794460393,0.0165961409837607,0.272671150413856,0.229498432228634,-0.107468776472305,-0.117627158669051,-0.187522454255912,-0.197750669454834,0.142775678474561,0.319531799802123,-0.617211850034649,-0.637388428861794,-0.195163290247328,-0.0990772591403672,-0.185055363562405,0.272671143910929,0.250017454098501,-0.168318781497566,-0.0176246828114406,0.0450335162427839,0.154657938418101,-0.168318783683141,0.142775678474563,-0.503932677736801,-0.195163290247322,0.133649284090945,-0.2161013833209,0.626391308887458,0.232501091518096,-0.117627178960686,-0.197750746528319,0.229498435566529,-0.617211857411064,0.168102337677482,0.154657932989152,-0.0990771915392637,0.250017428155119,0.0283165017428231,0.286338682149253,-0.0176247104941468,0.199102419778195,-0.195163304224492,-0.107468787953016,0.0450335162427803,0.250017444181897,0.626391319941812,0.142775587204775,0.12810086111283,-0.637388426419343,-0.503932698848603,-0.107468725137052
"2",-0.3760675106451,0.071085828839394,0.244852690999418,-0.169415718534705,-0.166166309875232,0.0796586744239045,-0.561419059052238,0.118276957630095,0.213003010082162,-0.447211114044643,-0.212924058966912,0.220993652813208,-0.0247762190666394,-0.16616631098186,-0.376067544910245,0.547552543541015,-0.10235973930138,-0.169415709337571,0.220993631817119,-0.247555809645049,-0.561419065194539,-0.169415688940042,0.729333046071325,0.0710858326200681,0.135690587535902,-0.055059506350913,-0.10086751910269,0.726429797429978,0.118042584746615,0.118276983000464,-0.247555804568302,-0.0753960371977932,0.0364068319000372,-0.169415728899375,-0.561419056478193,0.244852677017124,-0.542523793314469,0.32162567544192,-0.24755589375671,0.11804258058215,-0.149475079902705,-0.487616961620647,-0.37606753956646,0.0379232254485402,-0.0270985419837565,-0.136661127105544,-0.0904289814862997,0.118042569034544,-0.0270985419837632,-0.19716335784958,0.118042543225413,0.213003062107648,0.290823993723834,-0.169415714874683,-0.166822441662995,-0.487617010760751,-0.136661127105544,0.0337624738017961,0.32162567831346,-0.376067549751582,-0.542523778414623,-0.127536428468115,0.247070408079445,-0.0753960371977931,0.213003030203393,0.244852695359476,-0.197163347507636,-0.247555784170768,-0.0270985419837568,0.071085820939296,-0.197163387648973,0.0337624738017943,-0.561419056478192,-0.127536428468111,0.111868664724082,-0.179124088170988,0.726429798252285,0.13569057585513,-0.166822456730183,-0.136661204928822,0.290823993453489,-0.376067544910242,0.220993652813207,0.0710858299320308,0.24707045574102,0.244852701084787,-0.0682854526182485,0.54755254354102,-0.247555804568297,0.17897909039827,-0.127536427721074,-0.16941572889937,-0.0270985419837598,0.24485269131852,0.726429832205771,0.0337623959827653,0.13569338127525,-0.54252379889317,-0.561419080202275,-0.169415668852848
"3",-0.0840495619999058,-0.017069459779506,0.209824017503519,-0.210955561292079,-0.0730754711613521,0.117022496375963,-0.533418890905756,0.1347864735754,0.133481754846905,-0.554845049438622,-0.21133408953101,0.24152442099887,-0.248944907473825,-0.0730754735205552,-0.0840495301128921,0.717328526949225,-0.165078083442157,-0.210955631971732,0.241524534486401,-0.444593389624679,-0.533418868183193,-0.210955677249272,0.538814779790681,-0.0170694565493212,0.0329724884776484,0.0187908083781319,-0.168790270010876,0.717895343517043,0.214693801735018,0.134786402176526,-0.444593371755029,0.0387194098336545,-0.0283692437576347,-0.210955604611452,-0.533418905425295,0.209824063628847,-0.36692151598925,0.278432939172127,-0.444593267924717,0.214693644446513,-0.195196127556436,-0.69907934224819,-0.0840493776448329,0.144831709542153,-0.101452083385939,-0.0651556179417261,0.248494440640484,0.214693733362001,-0.101452083385942,-0.206212856300549,0.214693739826704,0.133481718945215,0.31838083489085,-0.210955610546728,-0.191785162352481,-0.699079420222604,-0.0651556179417259,-0.0676818195446216,0.278432950899538,-0.0840495644022781,-0.366921686206458,-0.0544146654947234,0.54323606581603,0.0387194098336544,0.133481668476312,0.209823999550706,-0.206212875988269,-0.444593417032584,-0.101452083385947,-0.0170694638191745,-0.206212957776258,-0.0676818195446292,-0.5334189054253,-0.0544146654947315,0.0815594573170086,-0.125748308588337,0.717895366310822,0.0329724812077962,-0.191785129323053,-0.0651555373637497,0.318380823664715,-0.0840495301128758,0.241524420998875,-0.0170694257596003,0.54323594981233,0.209824097204859,-0.147895647589398,0.717328526949222,-0.444593371755033,0.138531017019491,-0.0544146168126083,-0.210955604611458,-0.101452083385943,0.209824023184806,0.717895405713366,-0.0676816947111994,0.137041107914087,-0.366921739817509,-0.533418888638301,-0.210955676952145
"4",0.23780882396036,-0.100817865707542,0.139432431047674,-0.215456674524995,0.034714799554681,0.137184377897025,-0.384462741654397,0.138847599810712,0.0369440714010564,-0.546953871027548,-0.168765312370274,0.216263894318895,-0.443438913603876,0.034714798996732,0.237809048547834,0.736242777098862,-0.195386073540925,-0.215456868951557,0.216264237398086,-0.561313616293254,-0.384462663265105,-0.215457058608715,0.242737411242703,-0.10081787745234,-0.0664520906022109,0.0794929783205288,-0.212666668692354,0.560745405671631,0.290037967915899,0.138847328240821,-0.561313596633543,0.143838909874721,-0.0993803312321344,-0.215456722714551,-0.384462783640664,0.139432592831397,-0.100747324586912,0.168417422860133,-0.561312973971607,0.290037645125172,-0.210132570796189,-0.766107383110162,0.237809354278928,0.220864008697464,-0.168184084128642,0.0194034890875755,0.542324957435429,0.290037893955603,-0.168184084128624,-0.188009477631071,0.290038022119471,0.0369437642138198,0.285351831858526,-0.21545679892972,-0.181447903286568,-0.766107334353406,0.0194034890875773,-0.149290387817833,0.168417435710229,0.237808993154535,-0.100747761950809,0.01773716144401,0.727180021978623,0.14383890987472,0.036943796533453,0.139432373764601,-0.18800956602122,-0.561313786290761,-0.168184084128665,-0.100817840137038,-0.188009568779119,-0.149290387817848,-0.384462783640679,0.0177371614439722,0.0369700208646541,-0.0576322026001643,0.560745450132092,-0.0664520532869064,-0.181447764342397,0.0194040071849338,0.285351807667906,0.23780904854787,0.216263894318913,-0.100817797056428,0.727179558005933,0.139432562893097,-0.19839885843981,0.736242777098838,-0.561313596633573,0.0735361410585814,0.0177372619687149,-0.215456722714589,-0.168184084128641,0.139432443165109,0.560745386202124,-0.14928976713926,0.129927990091209,-0.100747788875265,-0.384462642843394,-0.215457146719936
"5",0.536438488280495,-0.165878514301414,0.0401768887930227,-0.170783814473943,0.141641175515774,0.140197840875291,-0.109645001581076,0.131059829955712,-0.0641724627550642,-0.391135838636647,-0.0816716232797168,0.142798467235215,-0.560520688058742,0.141641183335112,0.53643906309863,0.569930434386062,-0.183224496154155,-0.170784147555898,0.142799095059764,-0.549973101078312,-0.109644846766449,-0.170784563772247,-0.126528070714724,-0.165878561391756,-0.148436772537255,0.119603250248611,-0.216252627276757,0.254121244826104,0.322318222054907,0.131059262615233,-0.549973112882787,0.220165812586891,-0.16719043395912,-0.170783796561402,-0.109645077514527,0.0401772159115096,0.229086831054485,-0.0144646338524134,-0.549971570604977,0.322317823905645,-0.19016534552533,-0.656950797224768,0.53643942815482,0.247756240500232,-0.212342616321909,0.115699116542608,0.726178549115825,0.322318251337447,-0.212342616321835,-0.140677793714789,0.322318627558855,-0.0641732858546828,0.17185849779159,-0.170784010665749,-0.132908544607512,-0.656950341371588,0.115699116542612,-0.198988759455195,-0.0144646394207794,0.536439025920442,0.229086126920752,0.0787324373447392,0.740821370450875,0.220165812586889,-0.0641729887845853,0.0401767782711125,-0.140677993907297,-0.549973529099269,-0.212342616321941,-0.165878417797398,-0.140677680674458,-0.198988759455205,-0.109645077514554,0.0787324373446564,-0.025084426367347,0.015881951921472,0.254121296780865,-0.148436628942895,-0.132908238863641,0.115700426252222,0.171858466925266,0.536439063098668,0.142798467235247,-0.165878431480176,0.74082037099562,0.0401769872152998,-0.211788773796942,0.569930434385996,-0.549973112882871,-0.0118531872077111,0.0787325645066893,-0.170783796561494,-0.212342616321883,0.0401769032583167,0.254120942187699,-0.198987308290496,0.112925548026422,0.229086252810211,-0.109644701339897,-0.170784840983061
"6",0.721593903327193,-0.194959281063409,-0.0626954138896971,-0.0813802114967386,0.218651787112523,0.131972015402481,0.227457485657837,0.113628139931672,-0.147048793009218,-0.108979295925732,0.0312287302192795,0.041226381296373,-0.546840286026632,0.21865181084774,0.721594665920471,0.254721403051794,-0.132947419312744,-0.0813804600927031,0.0412269070963696,-0.388702776348368,0.227457630095346,-0.0813809351370738,-0.470913077207309,-0.194959355750052,-0.198152321687432,0.138298835338191,-0.169918504846475,-0.123352732876592,0.286078943246429,0.113627547873276,-0.38870288599415,0.246446982887644,-0.211644193252088,-0.0813800129254334,0.227457416552712,-0.0626950751323567,0.532801786826684,-0.236976977378468,-0.388700865300522,0.286078928311848,-0.14160589375176,-0.403336582095494,0.721594655909119,0.21819678688654,-0.215245854225918,0.212974899203336,0.736782281670619,0.286079227330512,-0.21524585422576,-0.0703678307928458,0.286079798753065,-0.147049962708809,-0.0155580621320451,-0.081380321065768,-0.0609448082998971,-0.40333555699864,0.212974899203342,-0.211731703085055,-0.236977032865067,0.721594756458773,0.532801351035881,0.118837548217757,0.567823728930356,0.246446982887642,-0.14704929805072,-0.0626955247093474,-0.0703680715051086,-0.38870336103864,-0.215245854225902,-0.19495910838452,-0.0703672362017842,-0.211731703085006,0.227457416552704,0.118837548217679,-0.0986474499203168,0.0774643256846438,-0.123352731406914,-0.198152074321905,-0.0609444569192725,0.212976666226633,-0.0155580606404127,0.721594665920395,0.041226381296385,-0.194959281085003,0.567822607971708,-0.0626955923611218,-0.1907861981694,0.254721403051695,-0.388702885994271,-0.0984596743671223,0.118837570164438,-0.0813800129255388,-0.215245854225837,-0.0626954207254463,-0.123353453021252,-0.211729926307665,0.0833780480424569,0.532801768318811,0.227457950788463,-0.0813813765093677
"7",0.740387951785258,-0.183436446783607,-0.147603068485367,0.0306917975798056,0.247489162388828,0.113358029287498,0.533275550976486,0.0834544911909741,-0.198706595357504,0.225921020775875,0.140548497719827,-0.0629716523827161,-0.392108713583815,0.247489210026927,0.740387374903889,-0.122399604476673,-0.0610929223399323,0.03069314159762,-0.0629738116383597,-0.111955869914182,0.533275118036529,0.0306939860666795,-0.705372746468934,-0.183436507973132,-0.212061836975669,0.140667632817414,-0.0823808027127701,-0.471861934498408,0.172397657477034,0.0834558390437721,-0.111956228674132,0.219232784053771,-0.216105601554353,0.0306926419315106,0.533275823391388,-0.147603933912884,0.723990731641557,-0.438044422980755,-0.111958109518028,0.17240067835859,-0.0703866414027603,-0.0757954041001385,0.740384448793003,0.143753696626237,-0.171039673021702,0.289291989687114,0.57152933145738,0.172398975279929,-0.171039673021627,0.0173284504497681,0.172398885528991,-0.198705978186813,-0.235352860969332,0.030692740860424,0.0149231388884915,-0.0757938458341789,0.28929198968711,-0.190838126868278,-0.438044651917238,0.740388045513509,0.723993981390004,0.138482757004993,0.257418554246853,0.219232784053774,-0.198704970393577,-0.147602732757172,0.0173288140270272,-0.111955384204802,-0.171039673021526,-0.183436357168726,0.0173304432209126,-0.190838126868114,0.533275823391481,0.138482757005154,-0.166800994364581,0.119336780375205,-0.471862368750597,-0.212061686171286,0.0149225237775168,0.289290550471758,-0.235352642475766,0.74038737490354,-0.0629716523828233,-0.183437099529132,0.257420719379277,-0.147604619825929,-0.141517446755862,-0.122399604476633,-0.111956228674073,-0.165264307103586,0.138481827760256,0.0306926419316406,-0.17103967302161,-0.147603181226787,-0.471863171228305,-0.190840433149288,0.0376906065089635,0.723995039652411,0.533275534511038,0.0306939535421209
"8",0.569941138556856,-0.133598491174051,-0.198474372204549,0.139703394607137,0.218817367664269,0.0829843911638241,0.720593840271048,0.0369877877836443,-0.212145236153271,0.530503339782076,0.218334510016329,-0.147067446106792,-0.111401279423407,0.218817412417813,0.569936168617214,-0.469070396975535,0.0142942967818328,0.139708548989576,-0.147076252650987,0.224638237993742,0.720591912490193,0.139713129946486,-0.768176924889603,-0.133598367696883,-0.1910550727586,0.131922595222203,0.0303299771327645,-0.702512049872745,-0.0143934849503598,0.0369943932383774,0.224637611397592,0.143851528126872,-0.170255143258479,0.139705137351516,0.720594966083935,-0.198478445475357,0.737423594956718,-0.556508615160235,0.224623349800086,-0.0143841907327021,0.0178652245282886,0.251248214749424,0.569927266138885,0.041936034898428,-0.0821255522989006,0.32104034780798,0.257620852960695,-0.0143906451654242,-0.08212555229935,0.115899590064758,-0.0143933289480538,-0.212138416211319,-0.436412793560077,0.139706736101415,0.07754949051983,0.251248655276081,0.32104034780794,-0.141605082487529,-0.556509080536489,0.569937830777087,0.737435358300902,0.141123647505423,-0.120573845168242,0.143851528126892,-0.212138137697665,-0.198472876911187,0.115901716223045,0.224642192355823,-0.0821255522984437,-0.133598946792937,0.115903166216274,-0.141605082487248,0.72059496608425,0.141123647506236,-0.211094856578213,0.138754662340267,-0.702513386031971,-0.191055651854698,0.0775461306379885,0.321028496902455,-0.436412134447885,0.569936168616492,-0.147067446107164,-0.133600486446315,-0.120562505574555,-0.198478352435536,-0.0701704187485445,-0.469070396974994,0.224637611398286,-0.195033827691913,0.14112071145435,0.139705137352354,-0.0821255522989713,-0.198474685247521,-0.702512793763306,-0.141619609600521,-0.025512681729969,0.737436829971399,0.720591829422072,0.139714891868611
"9",0.257641788093469,-0.0610667240331634,-0.212366742325315,0.219632623285396,0.143875653437024,0.0375458309191883,0.74134208559102,-0.0250506184691537,-0.191009669966787,0.724913877804584,0.247813031992516,-0.199081047506923,0.226177817018338,0.143875492718555,0.257628219890914,-0.706598726408297,0.0782958024185944,0.219641152977527,-0.199096810435376,0.533922853686714,0.741338284389896,0.219651280943791,-0.659442955897379,-0.0610657242040724,-0.141501152667524,0.113237744904702,0.140732695833939,-0.771497260444113,-0.235565529064768,-0.0250367664118329,0.53392299519481,0.0413645280261287,-0.0824267994496262,0.21963272496786,0.741344035405687,-0.212374854420454,0.572215501385913,-0.550098704878954,0.533886191025761,-0.235554451908031,0.115557720669727,0.512257634174865,0.257617930984569,-0.0632007749433389,0.0307501311272812,0.287335999732065,-0.122790981680856,-0.235565270418425,0.0307501311254842,0.212420739959379,-0.235574041151499,-0.190990202674816,-0.559644531221474,0.219637711006408,0.119629864652282,0.512248045304564,0.287335999731958,-0.0701949109289191,-0.550098713477241,0.257629428892879,0.572233749132621,0.131596418489429,-0.472784909867777,0.0413645280261841,-0.190996447721885,-0.212363951069648,0.212425602223498,0.533933123164151,0.0307501311279802,-0.061068920605655,0.212419270100492,-0.0701949109287344,0.741344035406294,0.131596418491357,-0.2162049807212,0.140788772483713,-0.771498766044611,-0.141504349069155,0.119622421642089,0.287304752559507,-0.559643709322138,0.257628219890111,-0.199081047507654,-0.0610690515367363,-0.472760468368533,-0.212369880718228,0.0175926311872884,-0.70659872640672,0.533922995196794,-0.183635850498326,0.131592855616866,0.219632724970007,0.0307501311266376,-0.212367114883851,-0.771491023996659,-0.0702297933238786,-0.0980573156884261,0.572231450674309,0.74133512940903,0.219657685025213
"10",-0.122761253134376,0.0150635971945433,-0.191057970860923,0.247815936418945,0.0413868728709959,-0.025066501510818,0.572277257557518,-0.0981308847963888,-0.141596692917974,0.741400114227999,0.219504462539677,-0.212387248649571,0.5340187890495,0.0413862420729213,-0.122778700880658,-0.77158514720134,0.119598747242405,0.247819089760601,-0.212395711007101,0.724992793579589,0.572274502644156,0.247828801704114,-0.405701473938207,0.0150657388886846,-0.0703074692128043,0.0833354765759302,0.219649424143034,-0.6595792446236,-0.438537833252645,-0.0981190747962005,0.724995799221857,-0.0631876024054183,0.0307812303678079,0.247809411793477,0.572278234738084,-0.191064230325113,0.257662510456208,-0.392521982918348,0.72495112379602,-0.438543854991093,0.212484746093803,0.651473088563117,-0.122772128025835,-0.147923737629018,0.140754720612304,0.172462427576556,-0.472790763514635,-0.438547952292787,0.140754720608898,0.289627330520259,-0.438561425095642,-0.14157011595097,-0.550188228185474,0.247816717182718,0.138718943997196,0.651445223264034,0.172462427576418,0.0175576417721285,-0.392520185014508,-0.122782011622393,0.257666315076962,0.113315942912435,-0.706619381047005,-0.063187602405355,-0.141588214404249,-0.191056135541867,0.289632311867959,0.725005511168316,0.140754720612144,0.015059346745024,0.289609219088085,0.0175576417712369,0.57227823473838,0.113315942914348,-0.171124055581224,0.131656565399468,-0.659578212182276,-0.0703138613563784,0.138711768045784,0.172423315584841,-0.550188609913259,-0.122778700879424,-0.212387248649961,0.0150650113560445,-0.706596979356331,-0.191050824176911,0.115562235086578,-0.77158514719912,0.724995799224589,-0.133667256378439,0.113317578794905,0.247809411795961,0.14075472061061,-0.191057703739571,-0.659559348267308,0.0175193913482205,-0.16693322712077,0.257654236433253,0.572266131540347,0.247839414464468
